"search-number","evaluation","number-of-bots*","charging-area-radius*","minimum-energy*","energy-decrement*","number-of-boxes*","target-area-radius*","unloaded-step-length*","loaded-step-length*","vision-range*","vision-angle*","grab-range*","max-wiggle-angle*","show-energy?*","maximum-charging-distance*","minimum-charging-energy*","transfer-energy-amount*","fitness","num-replicates","best-fitness-so-far","best-fitness-rechecked"
"1","350","80","2","75","0.74","52","9","0.59","0.16","6","45","0.1","30","false","1","370","70","806.8903895395479","10","671.6598271448478","800.0157956948851"
"1","360","68","10","185","0.84","56","15","0.9400000000000001","0.09","4.2","12","0.7000000000000001","39","true","3","140","55","772.458132537684","10","671.6598271448478","800.0157956948851"
"1","370","60","4","55","0.04","13","10","0.89","0.01","1.6","46","0.4","18","false","1","370","25","737.8575271917514","10","671.6598271448478","800.0157956948851"
"1","380","34","7","260","0.1","41","15","0.22","0.15","2.5","33","6.300000000000001","33","true","3","90","105","737.7171207925032","10","671.6598271448478","800.0157956948851"
"1","390","36","9","230","0.97","20","2","0.67","0.15","2.2","53","4.6000000000000005","23","false","4","310","485","695.571673730987","10","671.6598271448478","800.0157956948851"
"1","400","76","4","180","0.9500000000000001","58","17","0.68","0.15","2.2","19","1.8","11","true","3","160","180","710.1925193331635","10","671.6598271448478","800.0157956948851"
"1","410","94","10","255","0.88","52","1","0.28","0.11","1.9","12","0.7000000000000001","28","false","3","290","275","858.2624909593912","10","671.6598271448478","800.0157956948851"
"1","420","17","13","190","0.6","99","2","0.39","0.08","8.100000000000001","46","1.6","9","false","2","250","130","714.099861551406","10","671.6598271448478","800.0157956948851"
"1","430","65","10","245","0.43","33","7","0.8300000000000001","0","5.4","30","5.2","34","true","4","70","130","709.1182556561816","10","671.6598271448478","800.0157956948851"
"1","440","52","5","105","0.18","64","13","0.34","0.07","6.5","45","3.4000000000000004","1","true","3","300","315","844.9990413211551","10","671.6598271448478","800.0157956948851"
"1","450","30","8","370","0.97","25","13","0.11","0.18","7.800000000000001","49","1.9000000000000001","36","false","4","40","265","838.0984729523691","10","671.6598271448478","800.0157956948851"
"1","460","21","0","490","0.77","39","4","0.17","0.07","7","59","3.9000000000000004","41","false","1","270","10","746.3530144364138","10","671.6598271448478","800.0157956948851"
"1","470","13","10","350","0.22","74","2","0.67","0","8.100000000000001","20","1.3","41","true","2","120","445","707.6092530403645","10","671.6598271448478","800.0157956948851"
"1","480","78","9","495","0.9","58","2","1","0.07","4.6","51","6.4","23","true","4","170","320","750.9","10","671.6598271448478","800.0157956948851"
"1","490","3","10","280","0.32","2","4","0.17","0.01","2.8","33","2.8000000000000003","0","false","2","110","470","726.1029069243232","10","671.6598271448478","800.0157956948851"
"1","500","77","10","355","0.71","45","18","0.62","0.11","9.5","30","5.7","32","false","5","210","100","809.433526117097","10","671.6598271448478","800.0157956948851"
"1","510","5","0","425","0.76","87","16","0.32","0.03","9.700000000000001","30","0.6000000000000001","12","false","2","40","20","790.1066937973089","10","671.6598271448478","800.0157956948851"
"1","520","69","19","225","0.47000000000000003","65","12","0.9","0.03","3.6","37","4.1000000000000005","16","false","1","330","40","788.6178111747511","10","671.6598271448478","800.0157956948851"
"1","530","35","19","350","0.04","11","2","0.04","0.15","4.4","41","3.8000000000000003","0","true","4","220","500","743.648328557972","10","671.6598271448478","800.0157956948851"
"1","540","18","20","240","0.04","80","12","0.11","0.14","7.2","48","4.2","3","true","3","240","270","737.244614405455","10","671.6598271448478","800.0157956948851"
"1","550","13","10","365","0.22","74","0","0.67","0","9.9","20","1.3","16","true","1","330","40","820.0615622665791","10","671.6598271448478","800.0157956948851"
"1","560","5","0","425","0.76","65","12","0.37","0.03","3.1","26","2.5","41","true","2","120","445","736.3908147508448","10","671.6598271448478","800.0157956948851"
"1","570","25","0","240","0.92","80","7","0.56","0.17","1","49","3.8000000000000003","1","true","4","220","275","769.581381569776","10","671.6598271448478","800.0157956948851"
"1","580","35","19","355","0.04","62","2","0.04","0.15","4.4","41","5.9","28","false","3","400","215","792.0883214486663","10","671.6598271448478","800.0157956948851"
"1","590","27","12","45","0.42","19","10","0.63","0.19","3.1","26","0.30000000000000004","10","false","4","200","240","727.329195532411","10","671.6598271448478","800.0157956948851"
"1","600","91","17","35","0.29","87","3","0.76","0","1.3","49","2.9000000000000004","18","false","4","20","335","682.2496662877985","10","671.6598271448478","800.0157956948851"
"1","610","40","11","105","0.61","79","11","0.19","0.03","3.7","6","6.300000000000001","8","false","3","240","130","798.7140909242619","10","671.6598271448478","800.0157956948851"
"1","620","65","10","245","0.52","33","7","0.76","0","5.4","30","5.2","34","true","1","70","155","777.7664726492699","10","671.6598271448478","800.0157956948851"
"1","630","65","10","180","0.9500000000000001","58","17","0.67","0.18","2.2","19","1.8","11","true","3","160","180","753.0375458103745","10","671.6598271448478","800.0157956948851"
"1","640","76","4","300","0.43","37","7","0.8300000000000001","0","5.4","31","5.2","34","true","4","70","130","677.1820469728136","10","671.6598271448478","800.0157956948851"
"1","650","59","17","260","0.6900000000000001","47","18","0.8300000000000001","0","5.4","30","5.2","34","true","4","270","115","758.8334656574897","10","671.6598271448478","800.0157956948851"
"1","660","65","10","245","0.43","33","7","0.23","0.05","7.5","53","1.3","45","true","3","140","150","767.8070759210872","10","671.6598271448478","800.0157956948851"
"1","670","34","7","260","0.1","41","15","0.22","0.15","2.5","33","6.300000000000001","13","false","3","200","25","821.1746028401701","10","671.6598271448478","800.0157956948851"
"1","680","69","6","305","0.8200000000000001","81","19","0.54","0.07","6.7","12","1","28","true","3","90","105","770.5187241832449","10","671.6598271448478","800.0157956948851"
"1","690","81","11","105","0.6","2","4","0.17","0.02","2.3","33","2.9000000000000004","0","false","2","110","250","741.4530007249182","10","671.6598271448478","800.0157956948851"
"1","700","3","10","280","0.32","79","11","0.19","0.08","3.7","6","6.300000000000001","9","false","3","240","155","798.7771284857403","10","671.6598271448478","800.0157956948851"
"1","710","18","13","190","0.6","99","18","0.41000000000000003","0.07","6.7","51","1","20","false","2","200","35","763.0193894736321","10","671.6598271448478","800.0157956948851"
"1","720","76","6","330","0.8200000000000001","81","3","0.39","0.08","8.100000000000001","46","1.6","9","false","2","250","135","701.5652966495254","10","671.6598271448478","800.0157956948851"
"1","730","40","11","105","0.6","79","11","0.19","0.08","3","6","6.300000000000001","9","false","3","390","260","776.9049323785933","10","671.6598271448478","800.0157956948851"
"1","740","70","19","225","0.47000000000000003","4","16","0.33","0.03","9.700000000000001","31","0.6000000000000001","12","false","2","200","180","754.5487469469282","10","671.6598271448478","800.0157956948851"
"1","750","60","4","55","0.04","13","10","0.63","0.19","3.1","58","2.9000000000000004","37","false","3","340","335","819.5764174867251","10","671.6598271448478","800.0157956948851"
"1","760","27","12","45","0.42","19","10","0.89","0.13","1.6","46","0.7000000000000001","18","false","1","370","25","796.1736374753822","10","671.6598271448478","800.0157956948851"
"1","770","18","20","235","0.07","80","11","0.22","0.15","2.5","33","6.300000000000001","33","true","3","90","105","748.0153709603237","10","671.6598271448478","800.0157956948851"
"1","780","34","7","260","0.1","41","13","0.11","0.14","7.2","48","4.3","28","true","3","240","165","831.0435333798707","10","671.6598271448478","800.0157956948851"
"1","790","43","15","250","0.27","46","2","0.04","0.08","4.4","41","3.8000000000000003","1","true","4","220","270","816.0082211626192","10","671.6598271448478","800.0157956948851"
